StateWellNumber|County|Aquifer|Status|MeasurementMonth|MeasurementDay|MeasurementYear|MeasurementDate|MeasurementTime|DepthFromLSD|LandElevation|LandElevationMethod|WaterElevation|MeasurementNumber|MeasuringAgency|MethodOfMeasurement|Remarks|Comments|CreatedDate|LastUpdateDate
0264403|Sherman|Ogallala/Dockum|Publishable|3|20|1984|1984-03-20||305.52|3722|Interpolated From Topo Map|3416.48|1|Texas Water Development Board|Steel Tape|||1996-03-13|1996-03-13
0264405|Moore|Ogallala/Dockum|Publishable|4|30|1962|1962-04-30||222|3709|Interpolated From Topo Map|3487|1|Registered Water Well Driller|Unknown|||1995-02-02|1995-02-02
0264405|Moore|Ogallala/Dockum|Publishable|5|22|1984|1984-05-22||312.58|3709|Interpolated From Topo Map|3396.42|1|Texas Water Development Board|Steel Tape|||1995-02-02|1995-02-02
0264505|Sherman|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||296.67|3696|Interpolated From Topo Map|3399.33|1|Texas Water Development Board|Steel Tape|||1996-03-13|1996-03-13
0264506|Sherman|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||299.78|3694|Interpolated From Topo Map|3394.22|1|Texas Water Development Board|Steel Tape|||1996-03-13|1996-03-13
0264509|Moore|Ogallala/Dockum|Publishable|2|5|1965|1965-02-05||214|3667|Interpolated From Topo Map|3453|1|Registered Water Well Driller|Unknown|||1995-02-02|1995-02-02
0264509|Moore|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||293.72|3667|Interpolated From Topo Map|3373.28|1|Texas Water Development Board|Steel Tape|||1995-02-02|1995-02-02
0264603|Sherman|Ogallala/Dockum|Publishable|3|20|1984|1984-03-20||285.85|3637|Interpolated From Topo Map|3351.15|1|Texas Water Development Board|Steel Tape|||1996-03-13|1996-03-13
0264605|Sherman|Ogallala/Dockum|Publishable|1|3|1967|1967-01-03||224|3634|Interpolated From Topo Map|3410|1|Registered Water Well Driller|Unknown||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|10|1972|1972-01-10||230.43|3634|Interpolated From Topo Map|3403.57|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|28|1973|1973-01-28||234.22|3634|Interpolated From Topo Map|3399.78|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|14|1974|1974-01-14||238.02|3634|Interpolated From Topo Map|3395.98|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|23|1975|1975-01-23||239.73|3634|Interpolated From Topo Map|3394.27|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|14|1976|1976-01-14||244.78|3634|Interpolated From Topo Map|3389.22|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|26|1977|1977-01-26||248.85|3634|Interpolated From Topo Map|3385.15|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|No Measurement|1|10|1978|1978-01-10|||3634|Interpolated From Topo Map||1|Groundwater Conservation District|| Access to well temporarily blocked due to winterization or debris|||
0264605|Sherman|Ogallala/Dockum|Publishable|1|24|1979|1979-01-24||254.84|3634|Interpolated From Topo Map|3379.16|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|3|3|1980|1980-03-03||256.95|3634|Interpolated From Topo Map|3377.05|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|8|1982|1982-01-08||269.92|3634|Interpolated From Topo Map|3364.08|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|No Measurement|1|24|1983|1983-01-24|||3634|Interpolated From Topo Map||1|Groundwater Conservation District|Steel Tape| Wet or leaking casing|||
0264605|Sherman|Ogallala/Dockum|Publishable|12|27|1983|1983-12-27||264.95|3634|Interpolated From Topo Map|3369.05|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||273.75|3634|Interpolated From Topo Map|3360.25|1|Texas Water Development Board|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|12|26|1984|1984-12-26||266.1|3634|Interpolated From Topo Map|3367.9|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|12|16|1985|1985-12-16||267.54|3634|Interpolated From Topo Map|3366.46|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|12|4|1986|1986-12-04||269.44|3634|Interpolated From Topo Map|3364.56|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|21|1988|1988-01-21||270.87|3634|Interpolated From Topo Map|3363.13|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|24|1989|1989-01-24||273.97|3634|Interpolated From Topo Map|3360.03|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|8|1990|1990-01-08||277.69|3634|Interpolated From Topo Map|3356.31|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|8|1991|1991-01-08||279.7|3634|Interpolated From Topo Map|3354.3|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|14|1992|1992-01-14||281.29|3634|Interpolated From Topo Map|3352.71|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|6|1993|1993-01-06||285.14|3634|Interpolated From Topo Map|3348.86|1|Groundwater Conservation District|Steel Tape||||
0264605|Sherman|Ogallala/Dockum|Publishable|1|24|1994|1994-01-24||288.3|3634|Interpolated From Topo Map|3345.7|1|Groundwater Conservation District|Steel Tape|||1994-06-21|1994-06-21
0264605|Sherman|Ogallala/Dockum|No Measurement|1|27|1995|1995-01-27|||3634|Interpolated From Topo Map||1|Groundwater Conservation District|| Unable to insert tape into well||1996-03-06|1996-03-06
0264605|Sherman|Ogallala/Dockum|Publishable|2|14|1996|1996-02-14||296.2|3634|Interpolated From Topo Map|3337.8|1|Groundwater Conservation District|Steel Tape|||1996-07-08|1996-07-08
0264605|Sherman|Ogallala/Dockum|Publishable|1|13|1997|1997-01-13||299.98|3634|Interpolated From Topo Map|3334.02|1|Groundwater Conservation District|Steel Tape| Accurately reflect water-level conditions||1997-07-23|1997-07-23
0264605|Sherman|Ogallala/Dockum|Publishable|2|23|1998|1998-02-23||301.86|3634|Interpolated From Topo Map|3332.14|1|Groundwater Conservation District|Steel Tape| Accurately reflect water-level conditions||1998-09-29|1998-09-29
0264605|Sherman|Ogallala/Dockum|No Measurement|1|17|2000|2000-01-17|||3634|Interpolated From Topo Map||1|Groundwater Conservation District|Steel Tape| Tape hangs before reaching water level||2000-05-23|2000-05-23
0264605|Sherman|Ogallala/Dockum|Publishable|4|5|2001|2001-04-05||312.2|3634|Interpolated From Topo Map|3321.8|1|Groundwater Conservation District|Steel Tape|||2001-09-04|2001-09-04
0264605|Sherman|Ogallala/Dockum|Publishable|1|12|2002|2002-01-12||316.62|3634|Interpolated From Topo Map|3317.38|1|Groundwater Conservation District|Steel Tape|||2002-09-20|2002-09-20
0264605|Sherman|Ogallala/Dockum|Publishable|1|30|2003|2003-01-30||333.6|3634|Interpolated From Topo Map|3300.4|1|Groundwater Conservation District|Steel Tape|||2003-08-26|2003-08-26
0264605|Sherman|Ogallala/Dockum|Publishable|3|7|2005|2005-03-07||345.67|3634|Interpolated From Topo Map|3288.33|1|Groundwater Conservation District|Steel Tape|||2005-08-31|2005-08-31
0264605|Sherman|Ogallala/Dockum|Publishable|3|13|2006|2006-03-13||327.7|3634|Interpolated From Topo Map|3306.3|1|Groundwater Conservation District|Steel Tape|||2006-08-31|2006-08-31
0264605|Sherman|Ogallala/Dockum|Questionable|1|30|2007|2007-01-30||331.8|3634|Interpolated From Topo Map|3302.2|1|Groundwater Conservation District|Electric Line| Uncertain of reason for questionable measurement||2007-05-15|2007-05-15
0264605|Sherman|Ogallala/Dockum|Publishable|1|15|2008|2008-01-15||344.78|3634|Interpolated From Topo Map|3289.22|1|Groundwater Conservation District|Steel Tape|||2008-07-16|2008-07-16
0264608|Moore|Ogallala/Dockum|Publishable|6|15|1973|1973-06-15||241|3620|Interpolated From Topo Map|3379|1|Registered Water Well Driller|Unknown||||
0264608|Moore|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||286.41|3620|Interpolated From Topo Map|3333.59|1|Texas Water Development Board|Steel Tape|||1996-03-27|1996-03-27
0264701|Moore|Ogallala/Dockum|Publishable|4|10|1957|1957-04-10||250|3741|Interpolated From Topo Map|3491|1|Registered Water Well Driller|Unknown|||1995-02-02|1995-02-02
0264701|Moore|Ogallala/Dockum|Publishable|3|19|1958|1958-03-19||246.48|3741|Interpolated From Topo Map|3494.52|1|Other or Source of Measurement Unknown|Unknown| Accurately reflect water-level conditions|||
0264701|Moore|Ogallala/Dockum|Publishable|2|20|1959|1959-02-20||247.6|3741|Interpolated From Topo Map|3493.4|1|Other or Source of Measurement Unknown|Unknown| Accurately reflect water-level conditions|||
0264701|Moore|Ogallala/Dockum|Publishable|1|12|1961|1961-01-12||248.8|3741|Interpolated From Topo Map|3492.2|1|U.S. Geological Survey|Steel Tape||||
0264701|Moore|Ogallala/Dockum|Publishable|1|30|1962|1962-01-30||249.58|3741|Interpolated From Topo Map|3491.42|1|U.S. Geological Survey|Steel Tape||||
0264701|Moore|Ogallala/Dockum|Publishable|1|17|1964|1964-01-17||256.57|3741|Interpolated From Topo Map|3484.43|1|Groundwater Conservation District|Steel Tape||||
0264701|Moore|Ogallala/Dockum|Publishable|1|14|1965|1965-01-14||260.87|3741|Interpolated From Topo Map|3480.13|1|Groundwater Conservation District|Steel Tape||||
0264701|Moore|Ogallala/Dockum|Publishable|2|10|1966|1966-02-10||266.02|3741|Interpolated From Topo Map|3474.98|1|Groundwater Conservation District|Steel Tape||||
0264701|Moore|Ogallala/Dockum|No Measurement|1|17|1967|1967-01-17|||3741|Interpolated From Topo Map||1|Groundwater Conservation District|Steel Tape| Tape hangs before reaching water level|||
0264701|Moore|Ogallala/Dockum|Publishable|5|22|1984|1984-05-22||329.84|3741|Interpolated From Topo Map|3411.16|1|Texas Water Development Board|Steel Tape|||1995-02-02|1995-02-02
0264701|Moore|Ogallala/Dockum|Publishable|7|1|1986|1986-07-01||343.93|3741|Interpolated From Topo Map|3397.07|1|Texas Water Development Board|Steel Tape||||
0264705|Moore|Ogallala/Dockum|Publishable|5|22|1984|1984-05-22||316.8|3698|Interpolated From Topo Map|3381.2|1|Texas Water Development Board|Steel Tape|||1996-03-27|1996-03-27
0264706|Moore|Ogallala/Dockum|Publishable|10|25|1976|1976-10-25||305|3732|Interpolated From Topo Map|3427|1|Registered Water Well Driller|Unknown|||1995-02-02|1995-02-02
0264706|Moore|Ogallala/Dockum|Publishable|5|22|1984|1984-05-22||327.19|3732|Interpolated From Topo Map|3404.81|1|Texas Water Development Board|Steel Tape|||1995-02-02|1995-02-02
0264706|Moore|Ogallala/Dockum|Publishable|2|12|1996|1996-02-12||286.9|3732|Interpolated From Topo Map|3445.1|1|Groundwater Conservation District|Steel Tape|||1996-07-08|1996-07-08
0264706|Moore|Ogallala/Dockum|Publishable|1|6|1997|1997-01-06||286.9|3732|Interpolated From Topo Map|3445.1|1|Groundwater Conservation District|Electric Line|||1997-07-23|1997-07-23
0264706|Moore|Ogallala/Dockum|No Measurement|3|10|1998|1998-03-10|||3732|Interpolated From Topo Map||1|Groundwater Conservation District|| Well pumping||1998-09-29|1998-09-29
0264706|Moore|Ogallala/Dockum|No Measurement|2|17|2000|2000-02-17|||3732|Interpolated From Topo Map||1|Groundwater Conservation District|| Unable to insert tape into well||2000-05-23|2000-05-23
0264707|Moore|Ogallala/Dockum|Publishable|9|8|1972|1972-09-08||272|3724|Interpolated From Topo Map|3452|1|Registered Water Well Driller|Unknown|||1995-02-02|1995-02-02
0264707|Moore|Ogallala/Dockum|Publishable|5|22|1984|1984-05-22||332.5|3724|Interpolated From Topo Map|3391.5|1|Texas Water Development Board|Steel Tape|||1995-02-02|1995-02-02
0264708|Moore|Ogallala/Dockum|Publishable|2|22|1966|1966-02-22||244|3719|Interpolated From Topo Map|3475|1|Registered Water Well Driller|Unknown|||1995-02-03|1995-02-03
0264708|Moore|Ogallala/Dockum|Publishable|5|22|1984|1984-05-22||312.2|3719|Interpolated From Topo Map|3406.8|1|Texas Water Development Board|Steel Tape|||1995-02-03|1995-02-03
0264717|Moore|Ogallala/Dockum|Publishable|4|10|1964|1964-04-10||256|3741|Interpolated From Topo Map|3485|1|Registered Water Well Driller|Unknown|||2006-08-31|2006-08-31
0264717|Moore|Ogallala/Dockum|Publishable|2|9|1996|1996-02-09||366.3|3741|Interpolated From Topo Map|3374.7|1|Groundwater Conservation District|Steel Tape|||1996-07-08|1996-07-08
0264717|Moore|Ogallala/Dockum|Publishable|3|6|1997|1997-03-06||366.9|3741|Interpolated From Topo Map|3374.1|1|Groundwater Conservation District|Electric Line| Accurately reflect water-level conditions||1997-07-23|1997-07-23
0264801|Moore|Ogallala/Dockum|Publishable|7|9|1964|1964-07-09||233|3685|Interpolated From Topo Map|3452|1|Registered Water Well Driller|Unknown|||1995-02-03|1995-02-03
0264801|Moore|Ogallala/Dockum|Publishable|2|10|1966|1966-02-10||231.83|3685|Interpolated From Topo Map|3453.17|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|No Measurement|1|17|1967|1967-01-17|||3685|Interpolated From Topo Map||1|Groundwater Conservation District|| Well pumping|||
0264801|Moore|Ogallala/Dockum|Publishable|1|19|1968|1968-01-19||244|3685|Interpolated From Topo Map|3441|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|21|1969|1969-01-21||247.43|3685|Interpolated From Topo Map|3437.57|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|31|1970|1970-01-31||250.97|3685|Interpolated From Topo Map|3434.03|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|28|1971|1971-01-28||255.81|3685|Interpolated From Topo Map|3429.19|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|28|1972|1972-01-28||260.15|3685|Interpolated From Topo Map|3424.85|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|19|1973|1973-01-19||263.43|3685|Interpolated From Topo Map|3421.57|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|30|1974|1974-01-30||268.85|3685|Interpolated From Topo Map|3416.15|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|31|1975|1975-01-31||276.95|3685|Interpolated From Topo Map|3408.05|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|28|1976|1976-01-28||278.7|3685|Interpolated From Topo Map|3406.3|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|2|1|1977|1977-02-01||283.62|3685|Interpolated From Topo Map|3401.38|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|17|1978|1978-01-17||287.82|3685|Interpolated From Topo Map|3397.18|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|2|1|1979|1979-02-01||291.82|3685|Interpolated From Topo Map|3393.18|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|7|1980|1980-01-07||295.28|3685|Interpolated From Topo Map|3389.72|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|23|1981|1981-01-23||297.15|3685|Interpolated From Topo Map|3387.85|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|25|1982|1982-01-25||300.96|3685|Interpolated From Topo Map|3384.04|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|6|1983|1983-01-06||299.54|3685|Interpolated From Topo Map|3385.46|1|Groundwater Conservation District|Unknown||||
0264801|Moore|Ogallala/Dockum|Publishable|1|11|1984|1984-01-11||301.32|3685|Interpolated From Topo Map|3383.68|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||316.75|3685|Interpolated From Topo Map|3368.25|1|Texas Water Development Board|Steel Tape|||1995-02-03|1995-02-03
0264801|Moore|Ogallala/Dockum|Publishable|1|9|1985|1985-01-09||304.63|3685|Interpolated From Topo Map|3380.37|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|14|1986|1986-01-14||306.74|3685|Interpolated From Topo Map|3378.26|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|9|1987|1987-01-09||308.7|3685|Interpolated From Topo Map|3376.3|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|2|9|1988|1988-02-09||309.96|3685|Interpolated From Topo Map|3375.04|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|2|15|1989|1989-02-15||314.02|3685|Interpolated From Topo Map|3370.98|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|2|28|1990|1990-02-28||315.9|3685|Interpolated From Topo Map|3369.1|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|30|1991|1991-01-30||317.28|3685|Interpolated From Topo Map|3367.72|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|30|1992|1992-01-30||320.61|3685|Interpolated From Topo Map|3364.39|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|1|4|1993|1993-01-04||324.37|3685|Interpolated From Topo Map|3360.63|1|Groundwater Conservation District|Steel Tape||||
0264801|Moore|Ogallala/Dockum|Publishable|2|25|1994|1994-02-25||333.1|3685|Interpolated From Topo Map|3351.9|1|Groundwater Conservation District|Steel Tape|||1994-06-21|1994-06-21
0264801|Moore|Ogallala/Dockum|Questionable|3|24|1995|1995-03-24||336.89|3685|Interpolated From Topo Map|3348.11|1|Groundwater Conservation District|Steel Tape| Well or wells pumping nearby||1996-03-05|1996-03-05
0264801|Moore|Ogallala/Dockum|Publishable|2|9|1996|1996-02-09||342.5|3685|Interpolated From Topo Map|3342.5|1|Groundwater Conservation District|Steel Tape|||1996-07-08|1996-07-08
0264801|Moore|Ogallala/Dockum|Publishable|3|6|1997|1997-03-06||345.1|3685|Interpolated From Topo Map|3339.9|1|Groundwater Conservation District|Electric Line| Accurately reflect water-level conditions||1997-07-23|1997-07-23
0264801|Moore|Ogallala/Dockum|Publishable|3|10|1998|1998-03-10||351.66|3685|Interpolated From Topo Map|3333.34|1|Groundwater Conservation District|Steel Tape| Accurately reflect water-level conditions||1998-09-29|1998-09-29
0264801|Moore|Ogallala/Dockum|Publishable|2|2|2000|2000-02-02||359.28|3685|Interpolated From Topo Map|3325.72|1|Groundwater Conservation District|Steel Tape|||2000-05-23|2000-05-23
0264801|Moore|Ogallala/Dockum|Publishable|3|21|2001|2001-03-21||361.89|3685|Interpolated From Topo Map|3323.11|1|Groundwater Conservation District|Steel Tape|||2001-09-04|2001-09-04
0264801|Moore|Ogallala/Dockum|No Measurement|2|6|2002|2002-02-06|||3685|Interpolated From Topo Map||1|Groundwater Conservation District|| Well pumping||2002-09-20|2002-09-20
0264801|Moore|Ogallala/Dockum|Questionable|1|28|2003|2003-01-28||327.7|3685|Interpolated From Topo Map|3357.3|1|Groundwater Conservation District|Steel Tape| Uncertain of reason for questionable measurement||2003-08-26|2003-08-26
0264801|Moore|Ogallala/Dockum|No Measurement|3|18|2004|2004-03-18|||3685|Interpolated From Topo Map||1|Groundwater Conservation District|| Well pumping||2004-08-20|2004-08-20
0264801|Moore|Ogallala/Dockum|No Measurement|3|9|2005|2005-03-09|||3685|Interpolated From Topo Map||1|Groundwater Conservation District|Unknown| Tape hangs before reaching water level||2005-08-31|2005-08-31
0264801|Moore|Ogallala/Dockum|No Measurement|1|26|2006|2006-01-26|||3685|Interpolated From Topo Map||1|Groundwater Conservation District|Unknown| Tape hangs before reaching water level||2006-08-31|2006-08-31
0264801|Moore|Ogallala/Dockum|No Measurement|1|17|2007|2007-01-17|||3685|Interpolated From Topo Map||1|Groundwater Conservation District|| Unable to insert tape into well||2007-05-15|2007-05-15
0264802|Moore|Ogallala/Dockum|Publishable|8|23|1967|1967-08-23||254|3676|Interpolated From Topo Map|3422|1|Registered Water Well Driller|Unknown|||1995-02-03|1995-02-03
0264802|Moore|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||307.13|3676|Interpolated From Topo Map|3368.87|1|Texas Water Development Board|Steel Tape|||1995-02-03|1995-02-03
0264803|Moore|Ogallala/Dockum|Publishable|10|7|1969|1969-10-07||242|3680|Interpolated From Topo Map|3438|1|Registered Water Well Driller|Unknown|||1995-02-03|1995-02-03
0264803|Moore|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||296.6|3680|Interpolated From Topo Map|3383.4|1|Texas Water Development Board|Steel Tape|||1995-02-08|1995-02-08
0264804|Moore|Ogallala/Dockum|Publishable|12|29|1965|1965-12-29||239|3693|Interpolated From Topo Map|3454|1|Registered Water Well Driller|Unknown|||1995-02-08|1995-02-08
0264903|Moore|Ogallala/Dockum|Publishable|11|30|1982|1982-11-30||284|3623|Interpolated From Topo Map|3339|1|Registered Water Well Driller|Unknown||||
0264903|Moore|Ogallala/Dockum|Publishable|8|14|1991|1991-08-14||314.77|3623|Interpolated From Topo Map|3308.23|1|Texas Water Development Board|Steel Tape||||
0264904|Moore|Ogallala/Dockum|Publishable|6|18|1970|1970-06-18||253|3652|Interpolated From Topo Map|3399|1|Registered Water Well Driller|Unknown|||1995-02-08|1995-02-08
0264905|Moore|Ogallala/Dockum|Publishable|10|15|1975|1975-10-15||284|3662|Interpolated From Topo Map|3378|1|Registered Water Well Driller|Unknown|||1995-02-08|1995-02-08
0264905|Moore|Ogallala/Dockum|Publishable|5|23|1984|1984-05-23||304.68|3662|Interpolated From Topo Map|3357.32|1|Texas Water Development Board|Steel Tape|||1995-02-08|1995-02-08
0264906|Moore|Ogallala/Dockum|Publishable|10|17|1973|1973-10-17||267|3638|Interpolated From Topo Map|3371|1|Registered Water Well Driller|Unknown|||1995-02-08|1995-02-08
0264907|Moore|Ogallala/Dockum|Publishable|7|13|1964|1964-07-13||234|3642|Interpolated From Topo Map|3408|1|Registered Water Well Driller|Unknown|||1995-02-08|1995-02-08
0264908|Moore|Ogallala/Dockum|Publishable|6|28|1973|1973-06-28||255|3622|Digital Elevation Model -DEM|3367|1|Registered Water Well Driller|Unknown||||
0264909|Moore|Ogallala/Dockum|Publishable|6|20|1973|1973-06-20||249|3622|Digital Elevation Model -DEM|3373|1|Registered Water Well Driller|Unknown||||
0264911|Moore|Ogallala/Dockum|Publishable|0|0|2001|||345|3622|Digital Elevation Model -DEM|3277|1|Registered Water Well Driller|Unknown|||2011-07-29|2011-07-29
0264912|Moore|Ogallala/Dockum|Publishable|0|0|2001|||340|3623|Digital Elevation Model -DEM|3283|1|Registered Water Well Driller|Unknown|||2011-07-29|2011-07-29
0333301|Sherman|Ogallala/Dockum|Publishable|3|20|1984|1984-03-20||203.99|3508|Interpolated From Topo Map|3304.01|1|Texas Water Development Board|Steel Tape|||1996-03-13|1996-03-13
0334302|Sherman|Ogallala/Dockum|Publishable|11|20|1973|1973-11-20||240|3482|Interpolated From Topo Map|3242|1|Registered Water Well Driller|Unknown||||
0334302|Sherman|Ogallala/Dockum|Publishable|3|4|1980|1980-03-04||230.9|3482|Interpolated From Topo Map|3251.1|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|13|1982|1982-01-13||241.06|3482|Interpolated From Topo Map|3240.94|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|3|4|1983|1983-03-04||238.43|3482|Interpolated From Topo Map|3243.57|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|6|1984|1984-01-06||237.28|3482|Interpolated From Topo Map|3244.72|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|3|1985|1985-01-03||239.26|3482|Interpolated From Topo Map|3242.74|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|2|1986|1986-01-02||239.97|3482|Interpolated From Topo Map|3242.03|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|12|16|1986|1986-12-16||240.34|3482|Interpolated From Topo Map|3241.66|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|2|4|1988|1988-02-04||239.53|3482|Interpolated From Topo Map|3242.47|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|30|1989|1989-01-30||242.68|3482|Interpolated From Topo Map|3239.32|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|15|1990|1990-01-15||243.34|3482|Interpolated From Topo Map|3238.66|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|1|23|1991|1991-01-23||244|3482|Interpolated From Topo Map|3238|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Questionable|1|21|1992|1992-01-21||244.53|3482|Interpolated From Topo Map|3237.47|1|Groundwater Conservation District|Steel Tape| Inconsistent or spotty tape mark due to wet or leaking casing|||
0334302|Sherman|Ogallala/Dockum|Publishable|2|2|1993|1993-02-02||245.41|3482|Interpolated From Topo Map|3236.59|1|Groundwater Conservation District|Steel Tape||||
0334302|Sherman|Ogallala/Dockum|Publishable|2|7|1994|1994-02-07||245.41|3482|Interpolated From Topo Map|3236.59|1|Groundwater Conservation District|Steel Tape|||1994-06-21|1994-06-21
0334302|Sherman|Ogallala/Dockum|Publishable|1|18|1995|1995-01-18||243.35|3482|Interpolated From Topo Map|3238.65|1|Groundwater Conservation District|Steel Tape|||1996-03-06|1996-03-06
0334302|Sherman|Ogallala/Dockum|Publishable|2|21|1996|1996-02-21||255.6|3482|Interpolated From Topo Map|3226.4|1|Groundwater Conservation District|Steel Tape|||1996-07-08|1996-07-08
0334302|Sherman|Ogallala/Dockum|Questionable|1|13|1997|1997-01-13||266.75|3482|Interpolated From Topo Map|3215.25|1|Groundwater Conservation District|Steel Tape| Uncertain of reason for questionable measurement||1997-07-23|1997-07-23
0334302|Sherman|Ogallala/Dockum|No Measurement|0|0|1998||||3482|Interpolated From Topo Map||1|Groundwater Conservation District|| observation Well not measurement due to admin decision||1998-09-29|1998-09-29
0334302|Sherman|Ogallala/Dockum|Publishable|4|9|2001|2001-04-09||266|3482|Interpolated From Topo Map|3216|1|Groundwater Conservation District|Steel Tape|||2001-09-04|2001-09-04
0334302|Sherman|Ogallala/Dockum|Publishable|2|13|2003|2003-02-13||278.81|3482|Interpolated From Topo Map|3203.19|1|Groundwater Conservation District|Steel Tape|||2003-08-26|2003-08-26
